,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Accessories:846122009480","Ridata 52X CD-R Inkjet White Printable 50Pk Spindle","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Ridata 52X CD-R Inkjet White Printable 50Pk Spindle",0,"each (ea)","Count in each",18.99,,,0.00,0,"No","","846122009480","No",,,,,,
,"Active","Inventory Part","Accessories:CSE-PT26L-B","Supermicro Accessory CSE-PT26L-B 4U Rackmount Rail Kit Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro Accessory CSE-PT26L-B 4U Rackmount Rail Kit Black",0,"each (ea)","Count in each",45.00,,,0.00,0,"No",""," CSE-PT26L-B","No",,,,,,
,"Active","Inventory Part","Accessories:CSE-PTFB-813LB","SuperMicro CSE-PTFB-813LB Front Bezel","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SuperMicro CSE-PTFB-813LB Front Bezel",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CSE-PTFB-813LB","No",,,,,,
,"Active","Inventory Part","Accessories:DVD-94854","Verbatim DataLifePlus - 50 x DVD-R - 4.7 GB 8x - ink jet printable surface - spindle - storage m...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Verbatim DataLifePlus - 50 x DVD-R - 4.7 GB 8x - ink jet printable surface - spindle - storage m...",0,"each (ea)","Count in each",16.99,,,0.00,0,"No","","94854","No",,,,,,
,"Active","Inventory Part","Accessories:FD-ACC-CON-D1-M1","Fractal Design Connect D1 Upgrade Kit for Define R6 Full USB 3.1 Gen 2 (FD-ACC-CON-D1-M1)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Fractal Design Connect D1 Upgrade Kit for Define R6 Full USB 3.1 Gen 2 (FD-ACC-CON-D1-M1)",0,"each (ea)","Count in each",25.28,,,0.00,0,"No","","FD-ACC-CON-D1-M1","No",,,,,,
,"Active","Inventory Part","Accessories:MCP-220-00043-ON","Supermicro MCP-220-00043-ON Accessory 2.5"" HDD Tray in 4th Generation 3.5"" HOT SWAP TRAY","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro MCP-220-00043-0N Accessory 2.5"" HDD Tray in 4th Generation 3.5"" HOT SWAP TRAY",7,"each (ea)","Count in each",11.80,,,0.00,0,"No","","MCP-220-00043-ON","No",,"18","19",,,"MCP-220-00043-ON"
,"Active","Inventory Part","Accessories:MCP-220-82609-0N","Supermicro Accessory MCP-220-82609-0N Rear for 2x2.5inch HDD Module for 826B Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro Accessory MCP-220-82609-0N Rear for 2x2.5inch HDD Module for 826B Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","MCP-220-82609-0N","No",,,,,,
,"Active","Inventory Part","Accessories:ROG-NVLINK-3","ASUS Accessory ROG-NVLINK-3 ROG GeForce RTX NVLink Bridge with Aura Sync RGB 3 Slot Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ASUS Accessory ROG-NVLINK-3 ROG GeForce RTX NVLink Bridge with Aura Sync RGB 3 Slot Retail",0,"each (ea)","Count in each",103.56,,,0.00,0,"No","","ROG-NVLINK-3","No",,,,,,
,"Active","Inventory Part","Accessories:SS-500","NORCO SS-500 5-Bay SATA / SAS Hot Swap Rack Module","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"NORCO SS-500 5-Bay SATA / SAS Hot Swap Rack Module",0,"each (ea)","Count in each",142.90,,,0.00,0,"No","","SS-500","No",,,,,,
,"Active","Inventory Part","Accessories:SV211KUSB","StarTech 2 PORT USB KVM SWITCH W/ AUDIO & CABLES","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech 2 PORT USB KVM SWITCH W/ AUDIO & CABLES",0,"each (ea)","Count in each",38.21,,,0.00,0,"No","","SV211KUSB","No",,,,,,
,"Active","Inventory Part","IO Adapter",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","IO Adapter:05-25703-00","LSI Logic Controller Card 05-25703-00 9305-16i 16-Port SAS 12Gb/s PCI-Express 3.0 Host Bus Adapt...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI Logic Controller Card 05-25703-00 9305-16i 16-Port SAS 12Gb/s PCI-Express 3.0 Host Bus Adapt...",0,"each (ea)","Count in each",608.00,,,0.00,0,"No","","05-25703-00","No",,,,,,
,"Active","Inventory Part","IO Adapter:05-26105-00","LSI Logic Controller Card 05-26105-00 MegaRAID 9341-4i Single 4Port SATA/SAS PCI Express 3 12Gb/...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI Logic Controller Card 05-26105-00 MegaRAID 9341-4i Single 4Port SATA/SAS PCI Express 3 12Gb/...",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","05-26105-00","No",,,,,,
,"Active","Inventory Part","IO Adapter:PEXUSB312A2","StarTech.com Dual Port USB 3.1 Expansion Card PEXUSB312A2","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com Dual Port USB 3.1 Card - 10Gbps per port - 2x USB-A - PCIe - USB 3.1 PCI-e Card - U...",0,"each (ea)","Count in each",33.45,,,0.00,0,"No","","PEXUSB312A2","No",,,,,,
,"Active","Inventory Part","IO Adapter:PEX1P","StarTech PEX1P 1Port PCI-E Dual Profile Parallel Adapter Card-SPP/EPP/ECP Retail..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech PEX1P 1Port PCI-E Dual Profile Parallel Adapter Card-SPP/EPP/ECP Retail..",0,"each (ea)","Count in each",29.33,,,0.00,0,"No","","PEX1P","No",,,,,,
,"Active","Inventory Part","IO Adapter:LSI00330","LSI Logic LSI00330 MegaRAID 9271 8i 8 Port SAS Controller","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI Logic LSI00330 MegaRAID 9271 8i 8 Port SAS Controller",0,"each (ea)","Count in each",325.61,,,0.00,0,"No","","LSI00330","No",,,,,,
,"Active","Inventory Part","IO Adapter:830343007073","LSI Logic Controller Card H5-25460-00 9300-8e SAS 8Port 12Gb/s PCI-Ecpress 3.0 Brown Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI Logic Controller Card H5-25460-00 9300-8e SAS 8Port 12Gb/s PCI-Ecpress 3.0 Brown Box",0,"each (ea)","Count in each",260.66,,,0.00,0,"No","","H5-25460-00","No",,,,,,
,"Active","Inventory Part","IO Adapter:LSI3008","LSI Logic Controller Card H5-25460-00 9300-8e SAS 8Port 12Gb/s PCI-Express 3.0 Brown Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI Logic Controller Card H5-25460-00 9300-8e SAS 8Port 12Gb/s PCI-Express 3.0 Brown Box",0,"each (ea)","Count in each",260.66,,,0.00,0,"No","","H5-25460-00 9300-8E","No",,,,,,
,"Active","Inventory Part","IO Adapter:810154010172","SYBA SATA 8-Port SATA III 6G PCI-E 2.0 x1 Card mft#SD-PEX40104..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"SYBA SATA 8-Port SATA III 6G PCI-E 2.0 x1 Card mft#SD-PEX40104..",0,"each (ea)","Count in each",91.04,,,0.00,0,"No","","SD-PEX40104","No",,,,,,
,"Active","Inventory Part","IO Adapter:LSI00343","LSI Logic Controller Card LSI00343 9300-8e SAS 8Port 12Gb/s PCI-Ecpress 3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI Logic Controller Card LSI00343 9300-8e SAS 8Port 12Gb/s PCI-Ecpress 3.0",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","LSI00343","No",,,,,,
,"Active","Inventory Part","IO Adapter:065030859288","Startech.com M.2 SSD To 2.5in SATA Iii Adapter - NGFF Solid State (SAT2M2NGFF25)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Startech.com M.2 SSD To 2.5in SATA Iii Adapter - NGFF Solid State (SAT2M2NGFF25)",0,"each (ea)","Count in each",26.78,,,0.00,0,"No","","SAT2M2NGFF25","No",,,,,,
,"Active","Inventory Part","IO Adapter:065030834629","StarTech.com PEX1PCI1 PCI Express to PCI Adapter Card","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com PEX1PCI1 PCI Express to PCI Adapter Card",0,"each (ea)","Count in each",45.50,,,0.00,0,"No","","PEX1PCI1","No",,,,,,
,"Active","Inventory Part","Cable",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",3.71,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Cable:722868523337","Belkin 6ft USB A-B cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin 6ft USB A-B cable",-5,"each (ea)","Count in each",0.00,,,0.00,0,"No","","F3U133tt06-GLD","No",,,,,,
,"Active","Inventory Part","Cable:SCNM9FF25","StarTech SCNM9FF25","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech SCNM9FF25",0,"each (ea)","Count in each",9.98,,,0.00,0,"No","","SCNM9FF25","No",,,,,,
,"Active","Inventory Part","Cable:DP14MM2M","StarTech DP14MM2M 6.6ft DisplayPort 1.4 Cable VESA Certified Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech DP14MM2M 6.6ft DisplayPort 1.4 Cable VESA Certified Black",0,"each (ea)","Count in each",23.77,,,0.00,0,"No","","DP14MM2M","No",,,,,,
,"Active","Inventory Part","Cable:DP2VGA","DisplayPort to VGA adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"DisplayPort to VGA adapter",0,"each (ea)","Count in each",8.50,,,0.00,0,"No","","DP2VGA","No",,,,,,
,"Active","Inventory Part","Cable:CBL-SAST-0810","Supermicro Cable CBL-SAST-0810 Internal MiniSAS HD SFF-8643 to 4 Right Angle SATA","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro Cable CBL-SAST-0810 Internal MiniSAS HD SFF-8643 to 4 Right Angle SATA",0,"each (ea)","Count in each",17.00,,,0.00,0,"No","","CBL-SAST-0810","No",,,,,,
,"Active","Inventory Part","Cable:CBL-SAST-0531","Supermicro 80cm MiniSAS HD Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro 80cm MiniSAS HD Cable",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CBL-SAST-0531","No",,,,,,
,"Active","Inventory Part","Cable:N6PATCH6WH","StatTech N6PATCH6WH","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StatTech N6PATCH6WH",0,"each (ea)","Count in each",3.26,,,0.00,0,"No","","N6PATCH6WH","No",,,,,,
,"Active","Inventory Part","Cable:065030847933","StarTech 2m 3.5mm 4 Position TRRS Headset Extension Cable - M/F","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech 2m 3.5mm 4 Position TRRS Headset Extension Cable - M/F",0,"each (ea)","Count in each",6.26,,,0.00,0,"No","","MUHSMF2M","No",,,,,,
,"Active","Inventory Part","Cable:715972040199","25FT 3.5MM STEREO M/F CABLE","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"25FT 3.5MM STEREO M/F CABLE",0,"each (ea)","Count in each",6.00,,,0.00,0,"No","","715972040199","No",,,,,,
,"Active","Inventory Part","Cable:VR48951","Ultra-Thin CAT-6 Male to Male RJ45 Ethernet LAN Cable - Blue (15M-Length)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Ultra-Thin CAT-6 Male to Male RJ45 Ethernet LAN Cable - Blue (15M-Length)",12,"each (ea)","Count in each",4.50,,,0.00,0,"No","","VR48951","No",,,,,,
,"Active","Inventory Part","Cable:DVI2HDMI","DVI to HDMI cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"DVI to HDMI cable",0,"each (ea)","Count in each",3.74,,,0.00,0,"No","","DVI2HDMI","No",,,,,,
,"Active","Inventory Part","Cable:715972211025","RJ45 UTP Cat 6 Beige Sranded cable with snagless boot 3","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"RJ45 UTP Cat 6 Beige Sranded cable with snagless boot 3",0,"each (ea)","Count in each",1.25,,,0.00,0,"No","","715972211025","No",,,,,,
,"Active","Inventory Part","Cable:722868124055","Belkin - RJ-45 (M) - RJ-45 (M) - 14 ft - UTP - ( CAT 5 ) - red (A3L791-14-RED)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin - RJ-45 (M) - RJ-45 (M) - 14 ft - UTP - ( CAT 5 ) - red (A3L791-14-RED)",0,"each (ea)","Count in each",3.56,,,0.00,0,"No","","A3L791-14-RED","No",,,,,,
,"Active","Inventory Part","Cable:722868453674","Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 10 ft - UTP - ( CAT 6 ) - black (A3L980-10-BLK-S)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 10 ft - UTP - ( CAT 6 ) - black (A3L980-10-BLK-S)",0,"each (ea)","Count in each",5.01,,,0.00,0,"No","","A3L980-10-BLK-S","No",,,,,,
,"Active","Inventory Part","Cable:722868456026","Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 1 ft - UTP - ( CAT 6 ) - molded, snagless - yello...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 1 ft - UTP - ( CAT 6 ) - molded, snagless - yello...",6,"each (ea)","Count in each",2.66,,,0.00,0,"No","","A3L980-01-YLW-S","No",,,,,,
,"Active","Inventory Part","Cable:722868397312","Belkin Cat 6 Patch Cord RJ-45 Male - RJ-45 Male - 3.05m - Red (A3L980-10-RED-S)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin Cat 6 Patch Cord RJ-45 Male - RJ-45 Male - 3.05m - Red (A3L980-10-RED-S)",4,"each (ea)","Count in each",4.38,,,0.00,0,"No","","A3L980-10-RED-S","No",,,,,,
,"Active","Inventory Part","Cable:722868484531","Belkin Cat. 6 UTP Patch Cable RJ-45 Male - RJ-45 Male - 4.27m - White (A3L980-14-WHT-S)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin Cat. 6 UTP Patch Cable RJ-45 Male - RJ-45 Male - 4.27m - White (A3L980-14-WHT-S)",3,"each (ea)","Count in each",5.29,,,0.00,0,"No","","A3L980-14-WHT-S","No",,,,,,
,"Active","Inventory Part","Cable:27154","Cables To Go Cat6 Patch Cable RJ-45 Male - RJ-45 Male - 4.27m - Black (27154)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cables To Go Cat6 Patch Cable RJ-45 Male - RJ-45 Male - 4.27m - Black (27154)",3,"each (ea)","Count in each",3.98,,,0.00,0,"No","","27154","No",,,,,,
,"Active","Inventory Part","Cable:CBL-PWCD-0160-IS"," Supermicro Cable CBL-PWCD-0160-IS PWCD NEMA5-15P IEC60320 C13 6ft 16AWG 13A 125V","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00," Supermicro Cable CBL-PWCD-0160-IS PWCD NEMA5-15P IEC60320 C13 6ft 16AWG 13A 125V",1,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CBL-PWCD-0160-IS","No",,,,,,
,"Active","Inventory Part","Cable:CBL-PWEX-1061","Supermicro Cable CBL-PWEX-1061  .. GPU Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro Cable CBL-PWEX-1061  .. GPU Cable",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CBL-PWEX-1061","No",,,,,,
,"Active","Inventory Part","Cable:065030850506","StarTech 2m Black DB9 RS232 Serial Null Modem Cable F/M (SCNM9FM2MBK)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech 2m Black DB9 RS232 Serial Null Modem Cable F/M - 6.6 ft Serial Data Transfer Cable - Fi...",0,"each (ea)","Count in each",4.43,,,0.00,0,"No","","SCNM9FM2MBK","No",,,,,,
,"Active","Inventory Part","Cable:065030849012","StarTech 3m Black Straight Through DB9 RS232 Serial Cable - M/F (MXT1003MBK)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech 3m Black Straight Through DB9 RS232 Serial Cable - M/F - 9.8 ft Serial Data Transfer Ca...",0,"each (ea)","Count in each",4.10,,,0.00,0,"No","","MXT1003MBK","No",,,,,,
,"Active","Inventory Part","Cable:LSI00336","LSI 1M SFF8644 To SFF8088 SAS Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"LSI 1M SFF8644 To SFF8088 SAS Cable",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","LSI00336","No",,,,,,
,"Active","Inventory Part","Cable:CBL-PWEX-1060","Supermicro CBL-PWEX-1060 Power Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro CBL-PWEX-1060 Power Cable",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CBL-PWEX-1059","No",,,,,,
,"Active","Inventory Part","Cable:CBL-PWEX-1059","Supermicro CBL-PWEX-1059 Power Cables","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Supermicro CBL-PWEX-1059 Power Cables",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CBL-PWEX-1059","No",,,,,,
,"Active","Inventory Part","Cable:715972030589","Power Cable SATA Power Splitter Cable  (15P Male 4/P Female *2)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Power Cable SATA Power Splitter Cable  (15P Male 4/P Female *2)",0,"each (ea)","Count in each",2.80,,,0.00,0,"No","","715972030589","No",,,,,,
,"Active","Inventory Part","Cable:miniDP2HDMI","mini DisplayPort male to HDMI male cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"mini DisplayPort male to HDMI male cable",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","miniDP2HDMI","No",,,,,,
,"Active","Inventory Part","Cable:065030802796","StarTech.com - Display cable - DVI-D (M) - DVI-D (M) - 10 ft","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com - Display cable - DVI-D (M) - DVI-D (M) - 10 ft",1,"each (ea)","Count in each",11.00,,,0.00,0,"No","","DVIDDMM10","No",,,,,,
,"Active","Inventory Part","Cable:USBC2USBA","Black USB-C USB 3.1 Type C to USB Type A Data Charge Charging Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Black USB-C USB 3.1 Type C to USB Type A Data Charge Charging Cable",3,"each (ea)","Count in each",4.15,,,0.00,0,"No","","USBC2USBA","No",,,,,,
,"Active","Inventory Part","Cable:715972190269","USB Male(A) to Male(A) 10 Feet Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"USB Male(A) to Male(A) 10 Feet Cable",7,"each (ea)","Count in each",2.14167,,,0.00,0,"No","","USB-A-A-10","No",,,,,,
,"Active","Inventory Part","Cable:ATXP4EXT","StarTech 8in ATX12V 4 Pin P4 CPU Power Extension Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech 8in ATX12V 4 Pin P4 CPU Power Extension Cable",1,"each (ea)","Count in each",1.90,,,4.99,5.6387,"No","","ATXP4EXT","No",,,,,,
,"Active","Inventory Part","Cable:065030802789","StarTech.com - Display cable - DVI-D (M) - DVI-D (M) - 6 ft","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com - Display cable - DVI-D (M) - DVI-D (M) - 6 ft",3,"each (ea)","Count in each",7.25,,,0.00,0,"No","","DVIDDMM6","No",,"9.5","9.5",,,
,"Active","Inventory Part","Cable:065030812672","StarTech.com 10 ft Straight Through Serial Cable - M/F (MXT10010)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com 10 ft Straight Through Serial Cable - M/F",0,"each (ea)","Count in each",4.44,,,0.00,0,"No","","MXT10010","No",,,,,,
,"Active","Inventory Part","Cable:766623205153","Manhattan USB to Serial Converter 1.5ft","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Manhattan USB to Serial Converter 1.5ft",0,"each (ea)","Count in each",12.86,,,0.00,0,"No","","205153","No",,,,,,
,"Active","Inventory Part","Cable:853585451541","Tripp Lite 5ft USB to Serial Adapter Cable USB-A to DB9 RS-232 M/M","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Tripp Lite 5ft USB to Serial Adapter Cable USB-A to DB9 RS-232 M/M",0,"each (ea)","Count in each",12.42,,,0.00,0,"No","","U209-000-R","No",,,,,,
,"Active","Inventory Part","Cable:CAT5","Ethernet CAT5/5e Network Cable","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Ethernet CAT5/5e Network Cable",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Cable:CAT5:715972210165","RJ-45 50 ft Straight CAT-5E","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"RJ-45 50 ft Straight CAT-5E",10,"each (ea)","Count in each",3.00,,,15.00,16.95,"No","","CAT5/50FT","No",,,,,,
,"Active","Inventory Part","Cable:CAT5:722868126073","Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 10 ft - UTP - ( CAT 5e ) - blue","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 10 ft - UTP - ( CAT 5e ) - blue",6,"each (ea)","Count in each",2.81,,,7.00,7.91,"No","","A3L791-10-BLU-S","No",,,,,,
,"Active","Inventory Part","Cable:CAT5:722868118863","Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 15 ft - UTP - ( CAT 5e ) - yellow","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Belkin - Patch cable - RJ-45 (M) - RJ-45 (M) - 15 ft - UTP - ( CAT 5e ) - yellow",5,"each (ea)","Count in each",3.42,,,8.00,9.04,"No","","A3L791-15-YLW","No",,,,,,
,"Active","Inventory Part","Cable:065030843836","StarTech MUYHSFMM 3.5mm 4 Position to 2x 3 Position 3.5mm Headset Splitter Adapter - F/M","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech MUYHSFMM 3.5mm 4 Position to 2x 3 Position 3.5mm Headset Splitter Adapter - F/M",0,"each (ea)","Count in each",7.31,,,0.00,0,"No","","MUYHSFMM","No",,,,,,
